word	raw_frequency	freq_per_m	zipf	num_letters	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C	num_phonemes
արևելք	1	0.548666739822232	2.7393086340625232	6	2	արևելքի, արգելք	2.65	2.7393086340625232	0.0	0.0	aɹevelkʰ	1	aɹevelkʰi	3.75	2.7393086340625232	0.0	0.0	1	արևելքի(aɹevelkʰi)	3.75	2.7393086340625232	0.0	0.0	8
պատված	1	0.548666739822232	2.7393086340625232	6	2	պատժված, պահված	1.9	2.889823631894514	0.1505149978319906	0.0	patvats	2	patʒvats, pahvats	1.95	2.889823631894514	0.1505149978319906	0.0	2	պատժված(patʒvats), պահված(pahvats)	1.95	2.889823631894514	0.1505149978319906	0.0	7
գերմանական	1	0.548666739822232	2.7393086340625232	10	0		3.95			0.0	ɡermanakan	0		4.05			0.0	0		4.05			0.0	10
պահված	1	0.548666739822232	2.7393086340625232	6	1	պատված	2.0	2.7393086340625232	0.0	0.0	pahvats	1	patvats	2.3	2.7393086340625232	0.0	0.0	1	պատված(patvats)	2.3	2.7393086340625232	0.0	0.0	7
կբանա	1	0.548666739822232	2.7393086340625232	5	0		2.0			0.0	kəbana	0		2.8			0.0	0		2.8			0.0	6
անպատվում	1	0.548666739822232	2.7393086340625232	9	0		3.4			0.0	anpatvum	0		3.4			0.0	0		3.5			0.0	8
հետազոտությունների	1	0.548666739822232	2.7393086340625232	18	0		6.95			0.0	hetazotutʰjunneɹi	0		7.6			0.0	0		7.75			0.0	17
սարսափահար	1	0.548666739822232	2.7393086340625232	10	0		4.8			0.0	sarsapʰahar	0		5.55			0.0	0		5.55			0.0	11
ըմբռնումից	1	0.548666739822232	2.7393086340625232	10	0		4.95			0.0	əmbrnumitsʰ	0		5.1			0.0	0		5.6			0.0	11
լքեցի	1	0.548666739822232	2.7393086340625232	5	2	լքեցիր, լսեցի	2.5	3.0403386297265045	0.0	0.0	ləkʰetsʰi	1	ləkʰetsʰir	3.45	3.0403386297265045	0.0	0.0	1	լքեցիր(ləkʰetsʰir)	3.55	3.0403386297265045	0.0	0.0	9
ծով	1	0.548666739822232	2.7393086340625232	3	5	ով, ծովի, ճով, ծովը, ծխով	1.75	3.179588058926613	0.6680631865923392	0.2	tsov	3	tsovi, tʃov, tsovə	1.9	2.898349052302411	0.2249171164403383	0.3333333333333333	3	ծովի(tsovi), ճով(tʃov), ծովը(tsovə)	2.2	2.898349052302411	0.2249171164403383	0.3333333333333333	4
իռլանդիա	1	0.548666739822232	2.7393086340625232	8	0		4.75			0.0	irlandia	0		4.75			0.0	0		4.85			0.0	8
մտքեր	1	0.548666739822232	2.7393086340625232	5	2	մտքերը, մտքերն	1.9	3.0403386297265045	0.0	1.0	mətkʰer	0		2.7			0.0	0		2.75			0.0	7
սրբերն	1	0.548666739822232	2.7393086340625232	6	3	սրբերի, սրերն, սրբերը	2.35	2.7393086340625232	0.0	0.3333333333333333	sərbeɹən	1	sərbeɹə	3.1	2.7393086340625232	0.0	0.0	1	սրբերը(sərbeɹə)	3.1	2.7393086340625232	0.0	0.0	8
հարսնացու	1	0.548666739822232	2.7393086340625232	9	0		3.9			0.0	harsnatsʰu	0		3.95			0.0	0		4.6			0.0	10
բնակիչները	1	0.548666739822232	2.7393086340625232	10	1	բնակիչներ	4.45	2.7393086340625232	0.0	0.0	bənakitʃʰneɹə	0		6.05			0.0	0		6.05			0.0	13
միմյանցից	1	0.548666739822232	2.7393086340625232	9	0		4.5			0.0	mimjantsʰitsʰ	0		5.4			0.0	0		5.4			0.0	13
մազերս	1	0.548666739822232	2.7393086340625232	6	2	մազերիս, մազերն	2.45	2.7393086340625232	0.0	0.0	mazers	0		2.75			0.0	0		2.75			0.0	6
ողջություն	1	0.548666739822232	2.7393086340625232	10	0		2.9			0.0	voʀdʒutʰjun	1	voʀdʒutʰjan	3.75	3.0403386297265045	0.0	0.0	0		3.85			0.0	11
գույնով	1	0.548666739822232	2.7393086340625232	7	1	սույնով	2.6	2.7393086340625232	0.0	0.0	ɡujnov	1	sujnov	2.6	2.7393086340625232	0.0	0.0	1	սույնով(sujnov)	2.7	2.7393086340625232	0.0	0.0	6
ջուրն	1	0.548666739822232	2.7393086340625232	5	5	ջուրը, ջուր, թուրն, հուրն, լուրն	1.75	2.894938884139252	0.198574860594183	0.4	dʒuɹən	1	dʒuɹə	2.5	3.216429888782186	0.0	0.0	1	ջուրը(dʒuɹə)	2.6	3.216429888782186	0.0	0.0	6
ձեթ	1	0.548666739822232	2.7393086340625232	3	5	ձեր, ձեզ, ևեթ, գեթ, բեթ	1.75	3.765939741702122	0.7647811425128058	0.4	dzetʰ	0		2.7			0.0	0		2.7			0.0	5
դավաճանություն	1	0.548666739822232	2.7393086340625232	14	0		4.6			0.0	davatʃanutʰjun	0		5.35			0.0	0		5.45			0.0	14
հունձքը	1	0.548666739822232	2.7393086340625232	7	0		3.4			0.0	hundzkʰə	0		4.2			0.0	0		4.45			0.0	8
բառեր	1	0.548666739822232	2.7393086340625232	5	4	բաներ, բառերը, բառերն, բառերդ	1.8	3.128384259254345	0.4434967545125166	0.5	barer	2	baner, barerd	1.9	3.278899257086336	0.5395906230238126	0.0	2	բաներ(baner), բառերդ(barerd)	1.95	3.278899257086336	0.5395906230238126	0.0	5
վկայությունը	1	0.548666739822232	2.7393086340625232	12	0		3.9			0.0	vəkaɪutʰjunə	0		4.45			0.0	0		4.45			0.0	12
ոչնչություն	1	0.548666739822232	2.7393086340625232	11	0		3.7			0.0	votʃʰntʃʰutʰjun	0		6.65			0.0	0		6.7			0.0	15
փոթորիկ	1	0.548666739822232	2.7393086340625232	7	2	փոթորիկը, փոթորիկն	3.25	2.7393086340625232	0.0	1.0	pʰotʰoɹik	1	pʰotʰoɹikə	4.15	2.7393086340625232	0.0	0.0	1	փոթորիկը(pʰotʰoɹikə)	4.15	2.7393086340625232	0.0	0.0	9
նայեցի	1	0.548666739822232	2.7393086340625232	6	0		2.25			0.0	naɪetsʰi	0		2.8			0.0	0		2.8			0.0	8
բարկացած	1	0.548666739822232	2.7393086340625232	8	0		3.55			0.0	barkatsʰats	0		3.85			0.0	0		4.05			0.0	11
համոզում	1	0.548666739822232	2.7393086340625232	8	0		2.9			0.0	hamozum	0		3.0			0.0	0		3.05			0.0	7
պատվախնդրություն	1	0.548666739822232	2.7393086340625232	16	0		5.65			0.0	patvaχndɹutʰjun	0		5.65			0.0	0		5.7			0.0	15
կոտրում	1	0.548666739822232	2.7393086340625232	7	1	կտրում	2.3	3.0403386297265045	0.0	0.0	kotɹum	1	kətɹum	2.35	3.0403386297265045	0.0	0.0	1	կտրում(kətɹum)	2.45	3.0403386297265045	0.0	0.0	6
ճաշակել	1	0.548666739822232	2.7393086340625232	7	0		2.85			0.0	tʃaʃakel	0		3.6			0.0	0		3.65			0.0	8
հուզումի	1	0.548666739822232	2.7393086340625232	8	0		3.2			0.0	huzumi	0		2.85			0.0	0		3.4			0.0	6
հինգշաբթին	1	0.548666739822232	2.7393086340625232	10	1	հինգշաբթի	5.75	3.216429888782186	0.0	0.0	hinɡʃabtʰin	1	hinɡʃabtʰi	5.7	3.216429888782186	0.0	0.0	1	հինգշաբթի(hinɡʃabtʰi)	5.95	3.216429888782186	0.0	0.0	11
հարցեր	1	0.548666739822232	2.7393086340625232	6	1	հարցերն	2.35	2.7393086340625232	0.0	0.0	hartsʰer	0		2.55			0.0	0		2.75			0.0	8
տալուն	1	0.548666739822232	2.7393086340625232	6	1	տալու	2.35	3.4382786383985424	0.0	0.0	talun	1	talu	2.0	3.4382786383985424	0.0	0.0	1	տալու(talu)	2.45	3.4382786383985424	0.0	0.0	5
պտղաբեր	1	0.548666739822232	2.7393086340625232	7	0		3.7			0.0	pətʀaber	0		3.8			0.0	0		3.8			0.0	8
կտապալի	1	0.548666739822232	2.7393086340625232	7	0		3.1			0.0	kətapali	0		3.65			0.0	0		3.65			0.0	8
պատել	1	0.548666739822232	2.7393086340625232	5	6	պահել, պատմել, պատեհ, պարել, պատվել, պատեք	1.7	2.939995297838511	0.3328011820865795	0.2	patel	5	pahel, patmel, pateh, paɹel, patvel	1.75	2.980132630593708	0.3510582847244328	0.2	5	պահել(pahel), պատմել(patmel), պատեհ(pateh), պարել(paɹel), պատվել(patvel)	1.75	2.980132630593708	0.3510582847244328	0.2	5
լրտես	1	0.548666739822232	2.7393086340625232	5	0		2.6			0.0	lərtes	0		2.85			0.0	0		2.9			0.0	6
ավերակ	1	0.548666739822232	2.7393086340625232	6	0		2.9			0.0	aveɹak	0		2.95			0.0	0		2.95			0.0	6
երախներից	1	0.548666739822232	2.7393086340625232	9	1	երազներից	3.5	2.7393086340625232	0.0	0.0	jeɹaχneɹitsʰ	1	jeɹazneɹitsʰ	4.55	2.7393086340625232	0.0	0.0	1	երազներից(jeɹazneɹitsʰ)	4.55	2.7393086340625232	0.0	0.0	12
առաջարկեց	1	0.548666739822232	2.7393086340625232	9	0		3.4			0.0	aradʒarketsʰ	0		4.9			0.0	0		4.9			0.0	12
բնագավառում	1	0.548666739822232	2.7393086340625232	11	0		4.7			0.0	bənaɡavarum	0		5.3			0.0	0		5.45			0.0	11
դիպչում	1	0.548666739822232	2.7393086340625232	7	0		2.85			0.0	diptʃʰum	0		3.35			0.0	0		3.5			0.0	8
հարսանեկան	1	0.548666739822232	2.7393086340625232	10	0		4.25			0.0	harsanekan	0		4.45			0.0	0		4.55			0.0	10
մերժեց	1	0.548666739822232	2.7393086340625232	6	1	մերժեք	2.7	2.7393086340625232	0.0	0.0	merʒetsʰ	0		2.95			0.0	0		3.25			0.0	8
մատղաշ	1	0.548666739822232	2.7393086340625232	6	0		3.0			0.0	matʀaʃ	0		3.0			0.0	0		3.0			0.0	6
ձիերի	1	0.548666739822232	2.7393086340625232	5	1	ձիերին	2.1	3.0403386297265045	0.0	0.0	dzieɹi	1	dzieɹin	2.8	3.0403386297265045	0.0	0.0	1	ձիերին(dzieɹin)	2.8	3.0403386297265045	0.0	0.0	6
բախվում	1	0.548666739822232	2.7393086340625232	7	3	բացվում, բախում, կախվում	2.05	2.898349052302411	0.2249171164403383	0.0	baχvum	2	baχum, kaχvum	2.45	2.7393086340625232	0.0	0.0	2	բախում(baχum), կախվում(kaχvum)	2.5	2.7393086340625232	0.0	0.0	6
մեղքի	1	0.548666739822232	2.7393086340625232	5	4	մեղքն, մեղք, մեղքը, մեջքի	1.8	2.933846446658434	0.3369493754094305	0.5	meʀkʰi	2	meʀkʰ, meʀkʰə	2.35	2.7393086340625232	0.0	1.0	2	մեղք(meʀkʰ), մեղքը(meʀkʰə)	2.35	2.7393086340625232	0.0	1.0	6
խարիսխ	1	0.548666739822232	2.7393086340625232	6	0		2.75			0.0	χaɹisχ	0		2.85			0.0	0		2.85			0.0	6
չքնեք	1	0.548666739822232	2.7393086340625232	5	0		2.45			0.0	tʃʰəkʰnekʰ	0		3.85			0.0	0		3.9			0.0	10
բարձրությունից	1	0.548666739822232	2.7393086340625232	14	1	բարօրությունից	4.75	2.7393086340625232	0.0	0.0	bardzɹutʰjunitsʰ	0		6.85			0.0	0		6.85			0.0	16
սկսում	1	0.548666739822232	2.7393086340625232	6	0		2.05			0.0	əsksum	0		2.55			0.0	0		2.85			0.0	6
փխրուն	1	0.548666739822232	2.7393086340625232	6	0		2.85			0.0	pʰəχɹun	0		3.7			0.0	0		3.8			0.0	7
հարց	1	0.548666739822232	2.7393086340625232	4	5	հարգ, հայց, հարճ, հարցը, հարկ	1.75	2.7393086340625232	0.0	0.3	hartsʰ	2	haɪtsʰ, hartsʰə	1.95	2.7393086340625232	0.0	0.0	2	հայց(haɪtsʰ), հարցը(hartsʰə)	2.25	2.7393086340625232	0.0	0.0	6
կազմություն	1	0.548666739822232	2.7393086340625232	11	0		3.45			0.0	kazmutʰjun	0		3.55			0.0	0		3.6			0.0	10
գոյատևի	1	0.548666739822232	2.7393086340625232	7	0		4.0			0.0	ɡojatevi	0		4.35			0.0	0		4.55			0.0	8
համարհայր	1	0.548666739822232	2.7393086340625232	9	0		4.25			0.0	hamarhaɪr	0		4.45			0.0	0		4.6			0.0	9
անտարբերություն	1	0.548666739822232	2.7393086340625232	15	0		5.4			0.0	antarbeɹutʰjun	0		5.55			0.0	0		5.6			0.0	14
կոչեմ	1	0.548666739822232	2.7393086340625232	5	2	կոչես, կոչել	1.95	3.0403386297265045	0.0	1.0	kotʃʰem	3	kotʃʰum, kotʃʰes, kotʃʰel	2.55	3.0403386297265045	0.0	0.3333333333333333	2	կոչես(kotʃʰes), կոչել(kotʃʰel)	2.65	3.0403386297265045	0.0	1.0	7
ցախուտի	1	0.548666739822232	2.7393086340625232	7	1	ցախուտն	3.1	2.7393086340625232	0.0	0.0	tsʰaχuti	0		3.55			0.0	0		3.75			0.0	8
անբավարար	1	0.548666739822232	2.7393086340625232	9	0		4.3			0.0	anbavaɹar	0		4.4			0.0	0		4.45			0.0	9
պնդաճակատ	1	0.548666739822232	2.7393086340625232	9	0		4.8			0.0	pəndatʃakat	0		5.8			0.0	0		5.8			0.0	11
ֆիլմում	1	0.548666739822232	2.7393086340625232	7	0		2.95			0.0	filmum	0		2.8			0.0	0		3.1			0.0	6
ձեռքերիցդ	1	0.548666739822232	2.7393086340625232	9	1	ձեռքերիցս	3.05	2.7393086340625232	0.0	0.0	dzerkʰeɹitsʰd	1	dzerkʰeɹitsʰs	4.35	2.7393086340625232	0.0	0.0	1	ձեռքերիցս(dzerkʰeɹitsʰs)	4.4	2.7393086340625232	0.0	0.0	13
սկսեն	1	0.548666739822232	2.7393086340625232	5	2	սկսեց, սկսել	2.3	2.9778692614223545	0.2385606273598313	1.0	əsksen	1	əsksel	2.55	2.7393086340625232	0.0	0.0	1	սկսել(əsksel)	2.7	2.7393086340625232	0.0	0.0	6
կգանք	1	0.548666739822232	2.7393086340625232	5	4	կյանք, կտանք, գանք, կգնանք	1.8	2.965081130810509	0.2496008865649346	0.1666666666666666	kəɡankʰ	2	kətankʰ, kəɡnankʰ	2.4	2.889823631894514	0.1505149978319906	0.0	2	կտանք(kətankʰ), կգնանք(kəɡnankʰ)	2.4	2.889823631894514	0.1505149978319906	0.0	7
խոսքեր	1	0.548666739822232	2.7393086340625232	6	1	խոսքերն	2.15	3.216429888782186	0.0	0.0	χoskʰer	0		2.65			0.0	0		2.65			0.0	7
նկատել	1	0.548666739822232	2.7393086340625232	6	0		2.55			0.0	nəkatel	0		2.8			0.0	0		2.9			0.0	7
գրքերդ	1	0.548666739822232	2.7393086340625232	6	5	գրքեր, գրքերն, գրքերը, գրքերի, գրքերս	2.4	3.0153508824048445	0.1539514548318502	1.0	ɡərkʰerd	2	ɡərkʰer, ɡərkʰers	3.1	2.9778692614223545	0.2385606273598313	1.0	2	գրքեր(ɡərkʰer), գրքերս(ɡərkʰers)	3.15	2.9778692614223545	0.2385606273598313	1.0	8
շահույթի	1	0.548666739822232	2.7393086340625232	8	0		3.7			0.0	ʃahujtʰi	0		3.8			0.0	0		4.1			0.0	8
խլեմ	1	0.548666739822232	2.7393086340625232	4	2	խլել, խլեց	1.9	2.889823631894514	0.1505149978319906	1.0	χlem	2	χlel, χlum	2.35	2.889823631894514	0.1505149978319906	0.0	1	խլել(χlel)	2.55	3.0403386297265045	0.0	0.0	4
ուլունքների	1	0.548666739822232	2.7393086340625232	11	0		4.85			0.0	ulunkʰneɹi	0		4.9			0.0	0		5.7			0.0	10
չոր	1	0.548666739822232	2.7393086340625232	3	7	նոր, չէր, չորս, մոր, չար, հոր, քոր	1.65	3.3778209772807672	0.5935529609618989	0.3333333333333333	tʃʰor	3	tʃʰer, tʃʰors, tʃʰar	2.1	3.5290472531992374	0.4421077165919267	0.3333333333333333	3	չէր(tʃʰer), չորս(tʃʰors), չար(tʃʰar)	2.0	3.5290472531992374	0.4421077165919267	0.3333333333333333	5
կօգտագործես	1	0.548666739822232	2.7393086340625232	11	0		6.2			0.0	koɡtaɡortses	0		6.45			0.0	0		6.45			0.0	12
դռնապանը	1	0.548666739822232	2.7393086340625232	8	2	դռնապանի, դռնապան	3.45	2.7393086340625232	0.0	1.0	dərnapanə	2	dərnapani, dərnapan	3.75	2.7393086340625232	0.0	1.0	2	դռնապանի(dərnapani), դռնապան(dərnapan)	3.85	2.7393086340625232	0.0	1.0	9
սիրիր	1	0.548666739822232	2.7393086340625232	5	0		2.0			0.0	siɹir	0		2.0			0.0	0		2.15			0.0	5
խամրում	1	0.548666739822232	2.7393086340625232	7	0		2.35			0.0	χamɹum	0		2.45			0.0	0		2.45			0.0	6
դիմեցիք	1	0.548666739822232	2.7393086340625232	7	0		3.2			0.0	dimetsʰikʰ	0		4.05			0.0	0		4.05			0.0	10
սպիտակամորթի	1	0.548666739822232	2.7393086340625232	12	1	սպիտակամորթ	6.45	2.7393086340625232	0.0	0.0	əspitakamortʰi	1	əspitakamortʰ	7.85	2.7393086340625232	0.0	0.0	1	սպիտակամորթ(əspitakamortʰ)	7.85	2.7393086340625232	0.0	0.0	14
ամուսինս	1	0.548666739822232	2.7393086340625232	8	4	ամուսին, ամուսինը, ամուսինդ, ամուսինն	3.05	3.108588947742439	0.2556125078463828	1.0	amusins	3	amusin, amusinə, amusind	2.9	3.2316823856357444	0.1628159321046853	1.0	3	ամուսին(amusin), ամուսինը(amusinə), ամուսինդ(amusind)	3.1	3.2316823856357444	0.1628159321046853	1.0	7
ծակոցը	1	0.548666739822232	2.7393086340625232	6	0		2.85			0.0	tsakotsʰə	0		3.6			0.0	0		3.6			0.0	9
սովամահ	1	0.548666739822232	2.7393086340625232	7	0		3.9			0.0	sovamah	0		3.9			0.0	0		3.9			0.0	7
թռչնակ	1	0.548666739822232	2.7393086340625232	6	0		3.45			0.0	tʰərtʃʰnak	0		4.6			0.0	0		4.75			0.0	10
կծաղկի	1	0.548666739822232	2.7393086340625232	6	1	ծաղկի	2.75	3.0403386297265045	0.0	0.0	kətsaʀki	0		3.5			0.0	0		3.7			0.0	8
դիմացն	1	0.548666739822232	2.7393086340625232	6	1	դիմաց	2.7	3.517459884446167	0.0	0.0	dimatsʰən	0		3.4			0.0	0		3.4			0.0	9
ձեռքներս	1	0.548666739822232	2.7393086340625232	8	0		3.25			0.0	dzerkʰners	0		3.8			0.0	0		3.8			0.0	10
վերջացրել	1	0.548666739822232	2.7393086340625232	9	0		3.4			0.0	verdʒatsʰɹel	0		4.4			0.0	0		4.4			0.0	12
հաղորդիր	1	0.548666739822232	2.7393086340625232	8	0		3.6			0.0	haʀordir	0		3.75			0.0	0		3.75			0.0	8
ատյան	1	0.548666739822232	2.7393086340625232	5	1	արյան	2.25	3.517459884446167	0.0	0.0	atjan	1	arjan	2.25	3.517459884446167	0.0	0.0	1	արյան(arjan)	2.4	3.517459884446167	0.0	0.0	5
սերմերը	1	0.548666739822232	2.7393086340625232	7	0		2.85			0.0	sermeɹə	0		3.05			0.0	0		3.15			0.0	7
ափերին	1	0.548666739822232	2.7393086340625232	6	2	ափերի, ափերն	2.1	2.7393086340625232	0.0	1.0	apʰeɹin	2	apʰeɹi, apʰeɹən	2.75	2.7393086340625232	0.0	0.0	2	ափերի(apʰeɹi), ափերն(apʰeɹən)	2.75	2.7393086340625232	0.0	0.0	7
խառնիխուռն	1	0.548666739822232	2.7393086340625232	10	0		4.9			0.0	χarniχurən	0		5.5			0.0	0		5.7			0.0	10
հայտարարելը	1	0.548666739822232	2.7393086340625232	11	1	հայտարարել	4.7	2.7393086340625232	0.0	0.0	haɪtaɹaɹelə	1	haɪtaɹaɹel	4.95	2.7393086340625232	0.0	0.0	1	հայտարարել(haɪtaɹaɹel)	5.1	2.7393086340625232	0.0	0.0	11
արշինով	1	0.548666739822232	2.7393086340625232	7	0		3.55			0.0	arʃinov	0		3.65			0.0	0		3.75			0.0	7
կինն	1	0.548666739822232	2.7393086340625232	4	5	կին, կինը, կինս, կինդ, ինն	1.75	3.269564236862152	0.339706488541606	0.6	kinən	2	kinə, inən	2.05	3.161857654069652	0.4225490200071284	0.0	2	կինը(kinə), ինն(inən)	2.15	3.161857654069652	0.4225490200071284	0.0	5
պատում	1	0.548666739822232	2.7393086340625232	6	4	ատում, պահում, պարում, դատում	1.8	3.009103945574429	0.2733874925850967	0.3333333333333333	patum	4	atum, pahum, paɹum, datum	1.8	3.009103945574429	0.2733874925850967	0.3333333333333333	4	ատում(atum), պահում(pahum), պարում(paɹum), դատում(datum)	1.8	3.009103945574429	0.2733874925850967	0.3333333333333333	5
չզարթնի	1	0.548666739822232	2.7393086340625232	7	1	զարթնի	3.25	2.7393086340625232	0.0	0.0	tʃʰəzartʰni	0		4.9			0.0	0		4.9			0.0	11
հուսալ	1	0.548666739822232	2.7393086340625232	6	1	հուսամ	2.75	2.7393086340625232	0.0	0.0	husal	1	husam	2.65	2.7393086340625232	0.0	0.0	1	հուսամ(husam)	2.75	2.7393086340625232	0.0	0.0	5
ժապավեն	1	0.548666739822232	2.7393086340625232	7	0		3.35			0.0	ʒapaven	0		3.45			0.0	0		3.45			0.0	7
խուլ	1	0.548666739822232	2.7393086340625232	4	1	փուլ	1.95	2.7393086340625232	0.0	0.0	χul	1	χal	1.95	2.7393086340625232	0.0	0.0	0		2.0			0.0	3
դրին	1	0.548666739822232	2.7393086340625232	4	3	որին, դրան, սրին	1.85	3.2997223798543858	0.4415569784151426	0.3333333333333333	dəɹin	2	dəɹan, səɹin	1.9	3.0403386297265045	0.3010299956639812	0.0	2	դրան(dəɹan), սրին(səɹin)	1.9	3.0403386297265045	0.3010299956639812	0.0	5
տեղկից	1	0.548666739822232	2.7393086340625232	6	1	տեղից	2.45	2.7393086340625232	0.0	0.0	teʀkitsʰ	1	teʀitsʰ	2.6	2.7393086340625232	0.0	0.0	1	տեղից(teʀitsʰ)	2.6	2.7393086340625232	0.0	0.0	8
կդարձնի	1	0.548666739822232	2.7393086340625232	7	0		2.9			0.0	kədardzni	0		3.65			0.0	0		3.75			0.0	9
կատարվել	1	0.548666739822232	2.7393086340625232	8	0		2.75			0.0	katarvel	0		2.75			0.0	0		2.85			0.0	8
կոխել	1	0.548666739822232	2.7393086340625232	5	2	կոչել, փոխել	1.9	2.889823631894514	0.1505149978319906	0.0	koχel	0		2.45			0.0	0		2.45			0.0	5
վիլյամ	1	0.548666739822232	2.7393086340625232	6	0		3.8			0.0	viljam	0		3.7			0.0	0		3.8			0.0	6
իրարանցումն	1	0.548666739822232	2.7393086340625232	11	0		4.75			0.0	iɹaɹantsʰumən	0		6.15			0.0	0		6.2			0.0	13
արջը	1	0.548666739822232	2.7393086340625232	4	2	արևը, աջը	1.9	3.0403386297265045	0.3010299956639812	0.0	ardʒə	1	adʒə	2.35	2.7393086340625232	0.0	0.0	1	աջը(adʒə)	2.5	2.7393086340625232	0.0	0.0	5
ստեղ	1	0.548666739822232	2.7393086340625232	4	3	տեղ, աստեղ, ստել	1.85	3.0573894705422986	0.4498342328806766	0.0	əsteʀ	2	asteʀ, əstel	2.4	2.7393086340625232	0.0	0.0	2	աստեղ(asteʀ), ստել(əstel)	2.45	2.7393086340625232	0.0	0.0	5
կհաճի	1	0.548666739822232	2.7393086340625232	5	1	կաճի	2.2	2.7393086340625232	0.0	0.0	kəhatʃi	0		2.9			0.0	0		3.05			0.0	7
զանգի	1	0.548666739822232	2.7393086340625232	5	4	գանգի, զանգիտ, զանգն, զանգ	1.8	2.8145661329785185	0.1303498117730636	0.1666666666666666	zanɡi	3	ɡanɡi, zanɡit, zanɡ	1.85	2.8396519659505173	0.1419069008497054	0.0	3	գանգի(ɡanɡi), զանգիտ(zanɡit), զանգ(zanɡ)	1.9	2.8396519659505173	0.1419069008497054	0.0	5
տեղս	1	0.548666739822232	2.7393086340625232	4	4	տեղ, տեղը, տես, տեղի	1.8	3.3669448866141765	0.3694280855931188	0.6666666666666666	teʀs	4	teʀ, teʀə, tes, teʀi	1.8	3.3669448866141765	0.3694280855931188	0.6666666666666666	4	տեղ(teʀ), տեղը(teʀə), տես(tes), տեղի(teʀi)	1.8	3.3669448866141765	0.3694280855931188	0.6666666666666666	4
հակառակելու	1	0.548666739822232	2.7393086340625232	11	0		4.9			0.0	hakarakelu	0		4.7			0.0	0		4.9			0.0	10
կարգովն	1	0.548666739822232	2.7393086340625232	7	1	կարգով	2.8	2.7393086340625232	0.0	0.0	karɡovən	0		3.7			0.0	0		3.7			0.0	8
ավյուն	1	0.548666739822232	2.7393086340625232	6	1	արյուն	2.6	3.642398621054467	0.0	0.0	avjun	1	arjun	2.65	3.642398621054467	0.0	0.0	1	արյուն(arjun)	2.75	3.642398621054467	0.0	0.0	5
զսպեք	1	0.548666739822232	2.7393086340625232	5	1	զսպել	2.65	3.0403386297265045	0.0	0.0	zəspekʰ	0		2.85			0.0	0		2.85			0.0	7
ճարը	1	0.548666739822232	2.7393086340625232	4	5	ճար, դարը, ճառը, ճարն, ճարպ	1.75	2.8347328850064555	0.190848501887865	0.3	tʃaɹə	2	tʃarə, tʃaɹən	2.05	2.7393086340625232	0.0	0.0	2	ճառը(tʃarə), ճարն(tʃaɹən)	2.1	2.7393086340625232	0.0	0.0	5
գործիքը	1	0.548666739822232	2.7393086340625232	7	0		2.8			0.0	ɡortsikʰə	0		3.65			0.0	0		3.65			0.0	9
օծանակով	1	0.548666739822232	2.7393086340625232	8	0		3.7			0.0	otsanakov	0		4.35			0.0	0		4.4			0.0	9
կգայի	1	0.548666739822232	2.7393086340625232	5	0		2.0			0.0	kəɡaɪi	0		2.55			0.0	0		2.55			0.0	6
ցանկացավ	1	0.548666739822232	2.7393086340625232	8	1	ցանկացած	3.25	3.0403386297265045	0.0	0.0	tsʰankatsʰav	0		4.45			0.0	0		4.45			0.0	12
գիշերահագուստ	1	0.548666739822232	2.7393086340625232	13	0		7.0			0.0	ɡiʃeɹahaɡust	0		6.6			0.0	0		7.1			0.0	12
թխվածքաբլիթներով	1	0.548666739822232	2.7393086340625232	16	0		9.4			0.0	tʰəχvatskʰablitʰneɹov	0		12.1			0.0	0		12.1			0.0	21
դիմելու	1	0.548666739822232	2.7393086340625232	7	0		2.75			0.0	dimelu	1	dimel	2.6	3.4382786383985424	0.0	0.0	0		2.75			0.0	6
արհավիրք	1	0.548666739822232	2.7393086340625232	8	0		3.7			0.0	arhavirkʰ	0		4.6			0.0	0		4.7			0.0	9
աքսորյալն	1	0.548666739822232	2.7393086340625232	9	0		4.75			0.0	akʰsorjalən	0		5.8			0.0	0		5.85			0.0	11
կսպասեիք	1	0.548666739822232	2.7393086340625232	8	0		3.4			0.0	kəspaseikʰ	0		3.95			0.0	0		4.0			0.0	10
թմբուկներ	1	0.548666739822232	2.7393086340625232	9	0		4.6			0.0	tʰəmbukner	0		5.35			0.0	0		5.6			0.0	10
սասանի	1	0.548666739822232	2.7393086340625232	6	1	չսասանի	2.4	2.7393086340625232	0.0	0.0	sasani	0		2.6			0.0	0		2.6			0.0	6
տեսիլ	1	0.548666739822232	2.7393086340625232	5	2	տեսել, տեսիլն	2.05	3.2962803102159417	0.5569716761534185	0.0	tesil	1	tesel	2.3	3.85325198636936	0.0	0.0	1	տեսել(tesel)	2.4	3.85325198636936	0.0	0.0	5
ժամերով	1	0.548666739822232	2.7393086340625232	7	0		2.7			0.0	ʒameɹov	0		2.8			0.0	0		2.8			0.0	7
կխեղդեմ	1	0.548666739822232	2.7393086340625232	7	0		3.5			0.0	kəχeʀdem	0		3.8			0.0	0		3.8			0.0	8
