word	raw_frequency	freq_per_m	zipf	num_letters	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C	num_phonemes
مشین	17	12.961762799740766	4.112664069600833	4	8	ملین, مین, مشن, مشیر, شین, مکین, نشین, مشیل	1.6	3.6889577215620046	0.547727988295961	0.25	məʃiːn	3.0	məkiːn, nəʃiːn, məʃiːl	1.85	3.14159889835044	0.1969974284971864	0.0	3.0	مکین(məkiːn), نشین(nəʃiːn), مشیل(məʃiːl)	1.85	3.14159889835044	0.1969974284971864	0.0	6
چھپانے	17	12.961762799740766	4.112664069600833	6	1	چھپنے	2.0	3.3593364029422217	0.0	0.0	cʰəpaːneː	0.0		2.7			0.0	0.0		2.75			0.0	9
انگریزی	17	12.961762799740766	4.112664069600833	7	0		3.05			0.0	anɡreːzi	0.0		3.85			0.0	0.0		3.85			0.0	8
قبضہ	17	12.961762799740766	4.112664069600833	4	2	قبضے, قرضہ	1.9	3.1207757755823904	0.2385606273598313	0.0	qabza	0.0		2.55			0.0	0.0		2.75			0.0	5
سنگین	17	12.961762799740766	4.112664069600833	5	0		2.0			0.0	sənɡiːn	0.0		2.95			0.0	0.0		2.95			0.0	7
تشدد	17	12.961762799740766	4.112664069600833	4	1	تعدد	2.5	2.882215148222559	0.0	0.0	taʃadʊd	0.0		3.8			0.0	0.0		3.8			0.0	7
روز	17	12.961762799740766	4.112664069600833	3	20	روک, روڈ, روس, رو, ریز, راز, روم, روزہ, رول, روح, روزی, کروز, بوز, یوز, شوز, رنز, روزے, بروز, روؤ, روزا	1.0	3.512574831874176	0.4961753934828703	0.2210526315789473	roːz	10.0	roːk, roːɖ, reːz, raːz, roːm, roːza, roːl, roːzi, boːz, ʃoːz	1.5	3.759939845931629	0.4175483977976931	0.2	10.0	روک(roːk), روڈ(roːɖ), ریز(reːz), راز(raːz), روم(roːm), روزہ(roːza), رول(roːl), روزی(roːzi), بوز(boːz), شوز(ʃoːz)	1.5	3.759939845931629	0.4175483977976931	0.2	4
برداشت	17	12.961762799740766	4.112664069600833	6	0		2.85			0.0	bərdaːʃt	0.0		2.95			0.0	0.0		2.95			0.0	8
ہدایات	17	12.961762799740766	4.112664069600833	6	1	ہدایت	2.7	3.6603663986062025	0.0	0.0	hədaːiaːt	0.0		3.3			0.0	0.0		3.4			0.0	9
مرکز	17	12.961762799740766	4.112664069600833	4	5	مرکزی, مرکوز, مرکت, مرکب, مراکز	1.75	3.3241181511310858	0.5495264341215124	0.1	markaz	1.0	markazi	2.65	4.137487653325865	0.0	0.0	1.0	مرکزی(markazi)	2.65	4.137487653325865	0.0	0.0	6
کردیا	17	12.961762799740766	4.112664069600833	5	7	کردی, کرایا, کرلیا, کردیں, کردیتا, کردینا, کردیے	1.65	3.2838687204897874	0.3735811090651827	0.238095238095238	kərdiːaː	2.0	kərdiːtaː, kərdiːnaː	2.55	2.882215148222559	0.0	1.0	2.0	کردیتا(kərdiːtaː), کردینا(kərdiːnaː)	2.55	2.882215148222559	0.0	1.0	8
پھاٹک	17	12.961762799740766	4.112664069600833	5	0		2.45			0.0	pʰaːʈək	0.0		3.0			0.0	0.0		3.0			0.0	7
اتنے	17	12.961762799740766	4.112664069600833	4	9	اپنے, اتنا, اتنی, کتنے, انے, اترنے, تنے, جتنے, اہنے	1.55	3.9095287372414393	0.8749075926967403	0.2222222222222222	ɪtneː	3.0	ɪtnaː, kɪtneː, ɟɪtneː	1.85	4.076765851069907	0.6546562997277375	0.3333333333333333	3.0	اتنا(ɪtnaː), کتنے(kɪtneː), جتنے(ɟɪtneː)	1.85	4.076765851069907	0.6546562997277375	0.3333333333333333	5
چھت	17	12.961762799740766	4.112664069600833	3	4	چھ, چھو, چیت, چھپ	1.8	3.900919258383853	0.6006300963862206	0.5	cʰʌt	1.0	cʰʌp	1.95	2.882215148222559	0.0	0.0	1.0	چھپ(cʰʌp)	1.95	2.882215148222559	0.0	0.0	4
دروازہ	17	12.961762799740766	4.112664069600833	6	1	دروازے	2.55	4.6746068377208125	0.0	0.0	dərʋaːza	0.0		2.85			0.0	0.0		2.85			0.0	8
نیا	17	12.961762799740766	4.112664069600833	3	23	کیا, گیا, دیا, یا, لیا, دنیا, آیا, نا, نیو, نیٹ, ایا, میا, نما, نیلا, نیچا, نیک, نیڈ, نیل, نیچ, نیت, حیا, نیم, نئا	1.0	4.0100267013200455	1.0469326392048512	0.2845849802371542	najaː	2.0	ɡajaː, hajaː	1.9	4.308149948587442	1.425934800364883	1.0	2.0	گیا(ɡajaː), حیا(hajaː)	1.9	4.308149948587442	1.425934800364883	1.0	5
سماعت	17	12.961762799740766	4.112664069600833	5	1	جماعت	2.05	3.1832451438865403	0.0	0.0	səmaːat	0.0		2.95			0.0	0.0		2.95			0.0	7
تحفہ	17	12.961762799740766	4.112664069600833	4	2	تحفظ, تحفے	1.9	3.68324514388654	0.5	1.0	tɔːfa	0.0		2.85			0.0	0.0		2.85			0.0	5
فتح	17	12.961762799740766	4.112664069600833	3	1	فاتح	1.95	3.923607833380784	0.0	0.0	fətah	1.0	sətah	2.6	3.996158500529396	0.0	0.0	0.0		2.7			0.0	5
اقدام	17	12.961762799740766	4.112664069600833	5	3	اقوام, اقسام, اقدار	1.85	3.200295984702334	0.4498342328806764	0.3333333333333333	ɪqdaːm	0.0		2.4			0.0	0.0		2.4			0.0	6
رقص	17	12.961762799740766	4.112664069600833	3	2	رقم, رقاص	1.9	3.641472118161503	0.7592569699389435	0.0	raqʂ	0.0		2.25			0.0	0.0		2.3			0.0	4
عزیز	17	12.961762799740766	4.112664069600833	4	0		2.0			0.0	aziːz	0.0		2.0			0.0	0.0		2.7			0.0	5
ڈھونڈ	17	12.961762799740766	4.112664069600833	5	1	ڈھونڈو	1.95	3.1832451438865403	0.0	0.0	ɖʰuːnɖ	0.0		2.9			0.0	0.0		2.9			0.0	6
نیٹ	17	12.961762799740766	4.112664069600833	3	25	کیٹ, نیو, نیا, بیٹ, سیٹ, میٹ, پیٹ, گیٹ, لیٹ, ڈیٹ, چیٹ, نیک, نیڈ, فیٹ, جیٹ, نٹ, نیل, ناٹ, نیچ, نیت, ٹیٹ, ہیٹ, نوٹ, نیم, نمٹ	1.0	3.355376377887708	0.481357818394854	0.3733333333333333	neːʈ	20.0	neː, keːʈ, beːʈ, seːʈ, meːʈ, peːʈ, ɡeːʈ, leːʈ, ɖeːʈ, ceːʈ, neːk, neːɖ, feːʈ, ɟeːʈ, neːn, neːl, naːʈ, ʈeːʈ, heːʈ, noːʈ	1.0	3.520559289966553	0.7704268178597693	0.4684210526315789	18.0	کیٹ(keːʈ), بیٹ(beːʈ), سیٹ(seːʈ), میٹ(meːʈ), پیٹ(peːʈ), گیٹ(ɡeːʈ), لیٹ(leːʈ), ڈیٹ(ɖeːʈ), چیٹ(ceːʈ), نیک(neːk), نیڈ(neːɖ), فیٹ(feːʈ), جیٹ(ɟeːʈ), نیل(neːl), ناٹ(naːʈ), ٹیٹ(ʈeːʈ), ہیٹ(heːʈ), نوٹ(noːʈ)	1.1	3.401287887952956	0.4378039699677225	0.5359477124183006	4
سگنل	17	12.961762799740766	4.112664069600833	4	1	سگنلز	1.95	3.1832451438865403	0.0	0.0	sʌɡənəl	0.0		2.9			0.0	0.0		2.9			0.0	7
دائیں	17	12.961762799740766	4.112664069600833	5	5	جائیں, بائیں, دبائیں, لائیں, دعائیں	1.75	3.6852032181811465	0.7020643828557137	0.5	daːẽː	5.0	ɟaːẽː, baːẽː, aːẽː, laːẽː, dʊaːẽː	1.75	3.789778967237214	0.6844583363835034	0.6	4.0	جائیں(ɟaːẽː), بائیں(baːẽː), لائیں(laːẽː), دعائیں(dʊaːẽː)	1.8	3.7666699219908777	0.7635010661060699	0.5	6
بکری	17	12.961762799740766	4.112664069600833	4	10	بری, باری, بوری, بکی, بصری, بھری, کری, بکرا, بشری, بحری	1.5	3.384472830478217	0.426574386818569	0.5111111111111111	bʌkriː	3.0	bʌʂriː, bʌkraː, bʌʃriː	1.9	3.0412555664624463	0.2249171164403383	0.3333333333333333	3.0	بصری(bʌʂriː), بکرا(bʌkraː), بشری(bʌʃriː)	1.9	3.0412555664624463	0.2249171164403383	0.3333333333333333	6
شکست	17	12.961762799740766	4.112664069600833	4	0		2.0			0.0	ʃɪkast	0.0		2.9			0.0	0.0		2.9			0.0	6
مس	16	12.199306164461897	4.086335130878484	2	20	اس, کس, مل, بس, جس, مر, مت, دس, مسز, پس, مم, آس, من, رس, مسح, مسخ, ہمس, یس, شمس, مک	1.0	4.01476272555025	1.031427041031899	0.2894736842105263	mʌs	11.0	bʌs, mʌr, mʌt, dʌs, mʌi, pʌs, mʌm, mʌn, rʌs, jʌs, mʌk	1.45	3.906251261699048	0.7727099648330319	0.4545454545454545	10.0	بس(bʌs), مر(mʌr), مت(mʌt), دس(dʌs), پس(pʌs), مم(mʌm), من(mʌn), رس(rʌs), یس(jʌs), مک(mʌk)	1.5	3.913230622102765	0.8100943973015721	0.4444444444444444	3
خواہش	16	12.199306164461897	4.086335130878484	5	1	خواہ	2.4	4.18324514388654	0.0	0.0	xʋaːhɪʃ	0.0		2.95			0.0	0.0		3.0			0.0	7
غور	16	12.199306164461897	4.086335130878484	3	15	غیر, کور, شور, چور, زور, سور, ٹور, غار, ڈور, غرور, مور, فور, بور, صور, خور	1.25	3.3898933967020546	0.5178067148220372	0.638095238095238	ɣoːr	16.0	ɣɛːr, koːr, ʃoːr, coːr, zoːr, oːr, soːr, ʈoːr, ɣaːr, ɖoːr, oːr, moːr, foːr, boːr, ʂoːr, xoːr	1.2	3.358163506172087	0.5162052364038677	0.7583333333333333	14.0	غیر(ɣɛːr), کور(koːr), شور(ʃoːr), چور(coːr), زور(zoːr), سور(soːr), ٹور(ʈoːr), غار(ɣaːr), ڈور(ɖoːr), مور(moːr), فور(foːr), بور(boːr), صور(ʂoːr), خور(xoːr)	1.3	3.4261561287363045	0.51725304006967	0.7362637362637363	4
نگرانی	16	12.199306164461897	4.086335130878484	6	0		2.3			0.0	nɪɡraːni	0.0		3.05			0.0	0.0		3.05			0.0	8
ہٹ	16	12.199306164461897	4.086335130878484	2	30	ہم, ہج, ہہ, فٹ, ہا, ہع, ہٹو, ہخ, ہل, ہٹا, شٹ, ہد, ہش, پٹ, ہء, کٹ, ہپ, ہک, ہاٹ, ہض, ہآ, نٹ, ہذ, بٹ, ہیٹ, لٹ, ہڈ, ہچ, ہأ, ہں	1.0	3.5349071316921368	0.7214304573287064	0.4505747126436781	hʌʈ	33.0	hʌq, hʌɟ, hʌl, hʌa, hʌd, hʌx, hʌɟ, ʃʌʈ, hʌɟ, hʌd, hʌʃ, hʌa, hʌɣ, pʌʈ, hʌd, hʌz, hʌx, hʌa, kʌʈ, hʌp, hʌx, hʌk, hʌz, hʌb, nʌʈ, hʌʐ, hʌz, bʌʈ, hʌd, hʌx, lʌʈ, hʌɖ, hʌc	1.0	3.1815026638912647	0.4445023962827842	0.6534090909090909	31.0	ہج(hʌɟ), ہج(hʌɟ), ہج(hʌɟ), ہہ(hʌa), ہہ(hʌa), ہہ(hʌa), ہخ(hʌx), ہخ(hʌx), ہخ(hʌx), ہخ(hʌx), شٹ(ʃʌʈ), ہد(hʌd), ہد(hʌd), ہد(hʌd), ہد(hʌd), ہش(hʌʃ), پٹ(pʌʈ), کٹ(kʌʈ), ہپ(hʌp), ہک(hʌk), ہض(hʌz), ہض(hʌz), ہض(hʌz), نٹ(nʌʈ), ہذ(hʌz), ہذ(hʌz), ہذ(hʌz), بٹ(bʌʈ), لٹ(lʌʈ), ہڈ(hʌɖ), ہچ(hʌc)	1.0	3.5271180974771124	0.5859665828161731	0.6064516129032258	3
مبارک	16	12.199306164461897	4.086335130878484	5	1	مارک	1.95	3.727313188236816	0.0	0.0	mʊbaːrak	0.0		3.3			0.0	0.0		3.4			0.0	8
سوچتے	16	12.199306164461897	4.086335130878484	5	5	سوچتا, سوچنے, سوچتی, سوتے, سوچے	1.75	3.4592873922288616	0.5122404618141149	0.3	soːcteː	5.0	soːctaː, soːcneː, soːctiː, soːteː, soːceː	1.85	3.4592873922288616	0.5122404618141149	0.3	5.0	سوچتا(soːctaː), سوچنے(soːcneː), سوچتی(soːctiː), سوتے(soːteː), سوچے(soːceː)	1.85	3.4592873922288616	0.5122404618141149	0.3	7
اگلی	16	12.199306164461897	4.086335130878484	4	8	اگلے, اعلی, اصلی, اگلا, گلی, انگلی, اگل, ازلی	1.6	3.735791191368731	0.546105551435594	0.2142857142857142	aɡliː	5.0	aɡleː, aʂliː, aɡlaː, amliː, azliː	1.75	3.694505644039998	0.5665402155182367	0.4	4.0	اگلے(aɡleː), اصلی(aʂliː), اگلا(aɡlaː), ازلی(azliː)	2.0	3.8223207690783614	0.5652665201535017	0.3333333333333333	5
ھیںچو	16	12.199306164461897	4.086335130878484	5	1	ھیںچ	2.75	3.1832451438865403	0.0	0.0	həẽcoː	0.0		3.4			0.0	0.0		3.55			0.0	7
جاسوس	16	12.199306164461897	4.086335130878484	5	1	جاسوسی	2.25	3.961396394270184	0.0	0.0	ɟaːsuːs	1.0	ɟaːsuːsi	2.8	3.961396394270184	0.0	0.0	1.0	جاسوسی(ɟaːsuːsi)	2.8	3.961396394270184	0.0	0.0	7
قیدیوں	16	12.199306164461897	4.086335130878484	6	0		2.7			0.0	qeːdiõː	0.0		2.9			0.0	0.0		2.95			0.0	8
دکھا	16	12.199306164461897	4.086335130878484	4	10	دیکھا, رکھا, کھا, لکھا, دکھاؤ, دکھتا, دکھی, دکھ, دکھاو, سکھا	1.5	3.785127476746789	0.6156498759734691	0.1777777777777777	dʌkʰaː	3.0	rʌkʰaː, dʌkʰtaː, sʌkʰaː	1.85	3.659694634861095	0.6691674443923815	0.3333333333333333	3.0	رکھا(rʌkʰaː), دکھتا(dʌkʰtaː), سکھا(sʌkʰaː)	1.85	3.659694634861095	0.6691674443923815	0.3333333333333333	6
ناظم	16	12.199306164461897	4.086335130878484	4	2	نام, نظم	1.9	3.953722548349607	1.0715074001270477	1.0	naːʐɪm	0.0		2.65			0.0	0.0		2.65			0.0	6
بیٹ	16	12.199306164461897	4.086335130878484	3	36	بیٹا, بیٹے, بیٹھ, بیس, بیگ, بی, بیٹی, کیٹ, نیٹ, سیٹ, بین, بیک, میٹ, پیٹ, بیج, بیپ, بیچ, بیل, گیٹ, بیر, بیب, بیت, بلٹ, بیلٹ, لیٹ, ڈیٹ, چیٹ, فیٹ, بوٹ, جیٹ, بٹ, بیٹس, بجٹ, بیم, ٹیٹ, ہیٹ	1.0	3.640929684073404	0.508630618229666	0.2793650793650793	beːʈ	29.0	beː, beːʈʰ, beːs, beːɡ, beːʈi, keːʈ, neːʈ, seːʈ, beːn, beːk, meːʈ, peːʈ, beːp, beːc, beːl, ɡeːʈ, beːr, beːb, beːt, beːlʈ, leːʈ, ɖeːʈ, ceːʈ, feːʈ, buːʈ, ɟeːʈ, beːʈs, ʈeːʈ, heːʈ	1.0	3.674570510683829	0.4805527273234649	0.3399014778325123	28.0	بیٹھ(beːʈʰ), بیس(beːs), بیگ(beːɡ), بیٹی(beːʈi), کیٹ(keːʈ), نیٹ(neːʈ), سیٹ(seːʈ), بین(beːn), بیک(beːk), میٹ(meːʈ), پیٹ(peːʈ), بیپ(beːp), بیچ(beːc), بیل(beːl), گیٹ(ɡeːʈ), بیر(beːr), بیب(beːb), بیت(beːt), بیلٹ(beːlʈ), لیٹ(leːʈ), ڈیٹ(ɖeːʈ), چیٹ(ceːʈ), فیٹ(feːʈ), بوٹ(buːʈ), جیٹ(ɟeːʈ), بیٹس(beːʈs), ٹیٹ(ʈeːʈ), ہیٹ(heːʈ)	1.0	3.6365356130420423	0.4441007847422157	0.3386243386243386	4
کہتا	16	12.199306164461897	4.086335130878484	4	6	کہا, کرتا, کہنا, رہتا, کتا, کھتا	1.7	4.3708044259741	0.9160121436341724	0.3333333333333333	kɛhtaː	2.0	kɛhnaː, rɛhtaː	2.1	4.603611761192443	0.202882673091997	0.0	2.0	کہنا(kɛhnaː), رہتا(rɛhtaː)	2.1	4.603611761192443	0.202882673091997	0.0	6
چاہے	16	12.199306164461897	4.086335130878484	4	9	چاہتے, چاہئے, چاہیے, چاہو, چاہا, چاہنے, چاہ, چائے, چارے	1.55	4.003911460536805	0.8297270067960097	0.3055555555555556	caːheː	10.0	caːhteː, caːhjeː, caːhoː, caːhẽː, caːhaː, caːhneː, caːhẽː, caːeː, caːreː, caːjeː	1.5	3.722135327936119	0.7726637533483374	0.1777777777777777	7.0	چاہتے(caːhteː), چاہیے(caːhjeː), چاہو(caːhoː), چاہا(caːhaː), چاہنے(caːhneː), چائے(caːeː), چارے(caːreː)	1.55	3.945780760750599	0.8151476441031543	0.238095238095238	6
پرائیویٹ	16	12.199306164461897	4.086335130878484	8	0		3.7			0.0	pəraːeːʋiːʈ	0.0		4.9			0.0	0.0		4.9			0.0	11
فارم	16	12.199306164461897	4.086335130878484	4	4	فارس, فارغ, فار, فارما	1.8	3.3465482723303763	0.5185952888937705	0.5	faːrm	2.0	faːr., faːr	1.9	3.0327301460545497	0.1505149978319906	1.0	1.0	فار(faːr)	1.95	2.882215148222559	0.0	0.0	5
فخر	16	12.199306164461897	4.086335130878484	3	5	فکر, فار, فور, فجر, فلر	1.75	3.195855493035958	0.6272806896267981	1.0	faxr	2.0	faɪr, faːr	1.9	3.1832451438865403	0.3010299956639812	1.0	1.0	فار(faːr)	1.95	2.882215148222559	0.0	0.0	4
سروس	16	12.199306164461897	4.086335130878484	4	7	بروس, روس, سرور, سروں, نروس, سروسز, سروے	1.65	3.586318505087223	0.4250625612204388	0.2857142857142857	sarʋɪs	0.0		2.8			0.0	0.0		2.8			0.0	6
اسکول	16	12.199306164461897	4.086335130878484	5	3	سکول, اسکور, اسکوپ	1.85	3.241942230238434	0.2594289910914116	0.3333333333333333	ɪskuːl	1.0	skuːl	2.8	3.4842751395505216	0.0	0.0	1.0	سکول(skuːl)	2.8	3.4842751395505216	0.0	0.0	6
تا	16	12.199306164461897	4.086335130878484	2	32	تم, کا, تھا, گا, جا, یا, بتا, سا, نا, آتا, پتا, ہا, شا, تب, اتا, پا, کتا, تے, تاج, تاب, تاش, قا, ٹا, ئا, تار, ستا, تاؤ, تان, جتا, چتا, تال, ءا	1.0	4.012134361296088	1.0575647853510008	0.2721774193548387	taː	42.0	kaː, tʰaː, ɡaː, ɟaː, jaː, saː, naː, haː, taːs, ʃaː, haː, aː, teː, ataː, paː, teː, laː, taːɟ, taːb, haː, taːʃ, qaː, ʈaː, aː, xaː, aː, taːr, haː, naː, taːn, taːd, aː, aː, ataː, aː, aː, taːl, taːt, taːr, baː, aː, ʐaː	1.0	3.476359168960415	0.9290970793291105	0.4181184668989547	43.0	کا(kaː), تھا(tʰaː), گا(ɡaː), جا(ɟaː), یا(jaː), سا(saː), نا(naː), نا(naː), ہا(haː), ہا(haː), ہا(haː), ہا(haː), شا(ʃaː), اتا(ataː), اتا(ataː), پا(paː), تے(teː), تے(teː), تاج(taːɟ), تاب(taːb), تاش(taːʃ), قا(qaː), ٹا(ʈaː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), تار(taːr), تار(taːr), تان(taːn), تال(taːl), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː)	1.0	3.704823967665204	0.9198508969652212	0.3964562569213732	3
ہیلی	16	12.199306164461897	4.086335130878484	4	14	ہیلو, کیلی, ٹیلی, ریلی, ہیری, ہیل, ڈیلی, ہالی, نیلی, پیلی, پہیلی, یلی, ویلی, ہیلس	1.3	3.516153927014016	0.4923205138038157	0.3516483516483517	heːli	9.0	keːli, ʈeːli, reːli, heːl, ɖeːli, haːli, neːli, peːli, ʋeːli	1.55	3.5866427907822964	0.3304360538821887	0.5833333333333334	9.0	کیلی(keːli), ٹیلی(ʈeːli), ریلی(reːli), ہیل(heːl), ڈیلی(ɖeːli), ہالی(haːli), نیلی(neːli), پیلی(peːli), ویلی(ʋeːli)	1.55	3.5866427907822964	0.3304360538821887	0.5833333333333334	5
شک	16	12.199306164461897	4.086335130878484	2	25	شا, رک, شکل, شکر, شو, شٹ, شب, خشک, شپ, شہ, پک, بک, اک, کک, شکن, شش, ہک, لک, شق, یک, وک, رشک, شظ, شء, مک	1.0	3.4082615047674647	0.4155669693600776	0.3166666666666666	ʃʌk	15.0	ʃʌʈ, ʃʌb, pʌk, bʌk, kʌk, ʃʌ, ʃʌʃ, hʌk, lʌk, jʌk, ʋʌk, ʃʌ, ʃʌʐ, ʃʌ, mʌk	1.25	3.162720515873587	0.3015422004057664	0.4380952380952381	15.0	شٹ(ʃʌʈ), شب(ʃʌb), پک(pʌk), بک(bʌk), کک(kʌk), شش(ʃʌʃ), ہک(hʌk), لک(lʌk), یک(jʌk), وک(ʋʌk), شظ(ʃʌʐ), شء(ʃʌ), شء(ʃʌ), شء(ʃʌ), مک(mʌk)	1.25	3.162720515873587	0.3015422004057664	0.4380952380952381	3
سننے	16	12.199306164461897	4.086335130878484	4	11	سونے, بننے, سننا, سننی, سنتے, سینے, سنئے, سنے, سنیے, سنن, سنانے	1.45	3.4657091373207702	0.4455434754201842	0.2363636363636363	sʊnneː	4.0	sʊnnaː, sʊnteː, sʊneː, sʊnieː	2.05	3.4574726471385544	0.2941566008540611	0.5	4.0	سننا(sʊnnaː), سنتے(sʊnteː), سنے(sʊneː), سنیے(sʊnieː)	2.05	3.4574726471385544	0.2941566008540611	0.5	6
احکامات	16	12.199306164461897	4.086335130878484	7	0		2.75			0.0	ɛhkaːmaːt	0.0		3.5			0.0	0.0		3.5			0.0	9
اسلحہ	16	12.199306164461897	4.086335130878484	5	1	اسلحے	2.6	2.882215148222559	0.0	0.0	aslaha	0.0		2.95			0.0	0.0		3.05			0.0	6
پیچھا	16	12.199306164461897	4.086335130878484	5	3	پیچھے, پوچھا, پیچھ	1.85	3.996881504574946	0.8279006950855975	0.3333333333333333	piːcʰaː	2.0	piːcʰeː, puːcʰaː	2.2	4.554214682751139	0.3102716985109874	0.0	2.0	پیچھے(piːcʰeː), پوچھا(puːcʰaː)	2.2	4.554214682751139	0.3102716985109874	0.0	7
ٹوٹ	16	12.199306164461897	4.086335130878484	3	18	چوٹ, ٹو, ٹکٹ, سوٹ, ووٹ, ٹور, ٹوٹے, لوٹ, بوٹ, ٹوسٹ, شوٹ, ٹون, ٹوک, اوٹ, کوٹ, ٹوٹا, ٹیٹ, نوٹ	1.1	3.2826362879317497	0.3821872748669745	0.2875816993464052	ʈuːʈ	3.0	ʈuː, buːʈ, ʈeːʈ	1.85	3.283588475774534	0.375450368972221	0.0	3.0	ٹو(ʈuː), بوٹ(buːʈ), ٹیٹ(ʈeːʈ)	1.85	3.283588475774534	0.375450368972221	0.0	4
حضرات	16	12.199306164461897	4.086335130878484	5	1	حضرت	2.15	3.4842751395505216	0.0	0.0	həzəraːt	0.0		3.55			0.0	0.0		3.65			0.0	8
تیج	16	12.199306164461897	4.086335130878484	3	11	تین, تیز, تیس, بیج, تیل, تیر, تاج, جیج, ہیج, پیج, ایج	1.45	3.646596651285471	0.5032698807814251	0.3636363636363636	teːɟ	10.0	teːz, teː, teːl, teː, teːr, taːɟ, ɟeːɟ, heːɟ, peːɟ, eːɟ	1.5	3.452705663779897	0.2916571095123478	0.3333333333333333	8.0	تیز(teːz), تیل(teːl), تیر(teːr), تاج(taːɟ), جیج(ɟeːɟ), ہیج(heːɟ), پیج(peːɟ), ایج(eːɟ)	1.6	3.444813294837241	0.3256046521070254	0.3214285714285714	4
ورنہ	16	12.199306164461897	4.086335130878484	4	2	ورنن, ورانہ	1.9	3.0327301460545497	0.1505149978319906	0.0	ʋarna	0.0		2.15			0.0	0.0		2.2			0.0	5
ڈیٹا	16	12.199306164461897	4.086335130878484	4	9	بیٹا, ریٹا, میٹا, ڈیلٹا, ڈیٹ, پیٹا, ویٹا, کیٹا, ڈیٹس	1.55	3.383386816023294	0.5162351844194838	0.4444444444444444	ɖeːʈaː	7.0	beːʈaː, reːʈaː, meːʈaː, ɖeːlʈaː, peːʈaː, ʋeːʈaː, keːʈaː	1.65	3.458418541863552	0.5486775150356735	0.7142857142857143	7.0	بیٹا(beːʈaː), ریٹا(reːʈaː), میٹا(meːʈaː), ڈیلٹا(ɖeːlʈaː), پیٹا(peːʈaː), ویٹا(ʋeːʈaː), کیٹا(keːʈaː)	1.65	3.458418541863552	0.5486775150356735	0.7142857142857143	6
زہر	16	12.199306164461897	4.086335130878484	3	10	شہر, زیر, زور, بہر, مہر, قہر, زکر, زہرہ, لہر, پہر	1.5	3.4138876466416086	0.6120475128446758	0.4	zɛhɛr	6.0	ʃɛhɛr, zɛhɛn, bɛhɛr, mɛhɛr, lɛhɛr, pɛhɛr	1.7	3.5761747355528857	0.6918712840045238	0.6666666666666666	4.0	شہر(ʃɛhɛr), مہر(mɛhɛr), لہر(lɛhɛr), پہر(pɛhɛr)	1.9	3.5098514007742123	0.8346777520420059	1.0	5
الزام	16	12.199306164461897	4.086335130878484	5	0		2.0			0.0	ɪlzaːm	0.0		2.65			0.0	0.0		2.75			0.0	6
پار	16	12.199306164461897	4.086335130878484	3	31	پاس, بار, مار, چار, یار, پال, کار, پیار, دار, ار, پاپ, ہار, پارک, پیر, پا, پاک, پکار, پاور, گار, غار, تار, حار, نار, پاٹ, فار, آار, پہر, پاو, طار, ٹار, ھار	1.0	3.692637339536041	0.7586772875139661	0.3892473118279569	paːr	27.0	paːs, baːr, maːr, caːr, jaːr, paːl, kaːr, pjaːr, daːr, paːp, aːr, haːr, paːrk, peːr, paː, paːk, ɡaːr, ɣaːr, taːr, haːr, naːr, paːi, paːʈ, faːr, baːr, taːr, ʈaːr	1.0	3.6377156907853423	0.7653169519083372	0.4444444444444444	29.0	پاس(paːs), بار(baːr), بار(baːr), مار(maːr), چار(caːr), یار(jaːr), پال(paːl), کار(kaːr), پیار(pjaːr), دار(daːr), پاپ(paːp), ہار(haːr), ہار(haːr), پارک(paːrk), پیر(peːr), پا(paː), پاک(paːk), گار(ɡaːr), غار(ɣaːr), تار(taːr), تار(taːr), حار(haːr), حار(haːr), نار(naːr), پاٹ(paːʈ), فار(faːr), طار(taːr), طار(taːr), ٹار(ʈaːr)	1.0	3.792859319126044	0.787113102314603	0.4778325123152709	4
راجرز	16	12.199306164461897	4.086335130878484	5	1	راجر	2.4	3.4842751395505216	0.0	0.0	raːɟʌrz	0.0		3.2			0.0	0.0		3.2			0.0	7
تیسری	16	12.199306164461897	4.086335130878484	5	4	تیری, تیاری, تیسرا, تیسرے	1.8	3.660366398606203	0.1852274802172653	0.3333333333333333	tiːsri	0.0		2.5			0.0	0.0		2.6			0.0	6
امیلیہ	16	12.199306164461897	4.086335130878484	6	0		2.85			0.0	amiliːa	0.0		2.95			0.0	0.0		3.25			0.0	7
غائب	16	12.199306164461897	4.086335130878484	4	3	نائب, غالب, غرائب	1.85	3.18324514388654	0.2457899622163288	0.0	ɣaɪb	1.0	naɪb	1.95	3.4842751395505216	0.0	0.0	1.0	نائب(naɪb)	1.95	3.4842751395505216	0.0	0.0	4
کونسل	16	12.199306164461897	4.086335130878484	5	4	کونسی, کونسے, کونسا, کونسلر	1.8	3.107987644970545	0.1303498117730636	0.5	koːnsəl	0.0		2.6			0.0	0.0		2.6			0.0	7
